debtor_id,age_bracket,debt_amount,days_since_last_contact,prior_contact_attempts,time_of_day_last_contact,day_of_week_last_contact,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post
D100240,51-65,220.39,30,0,afternoon,thu,0,0.6544321961688665,0.36198070719872,0.925371978070095,0,0,0
D100241,51-65,51.42,29,1,evening,thu,0,0.6021778040396515,0.8867501246076079,0.2805180666002946,0,1,0
D100242,26-35,171.34,9,2,afternoon,fri,0,0.6119243979588604,0.5913878649276162,0.279990892036476,1,1,1
D100243,36-50,906.02,82,0,evening,mon,0,0.7974324832098547,0.210690173274973,0.17322286287171562,1,0,0
D100244,36-50,343.25,18,1,evening,tue,1,0.5980487720033201,0.7587008056619307,0.7295007423853025,1,1,0
D100245,51-65,115.01,24,8,morning,tue,0,0.7205818726776441,0.10647255377240368,0.23621111108561132,1,0,0
D100246,36-50,132.06,37,2,morning,thu,1,0.6503001780860846,0.6539362775156649,0.9114350404084344,1,1,1
D100247,26-35,147.86,12,3,morning,mon,1,0.634183389367623,0.6141353885238181,0.5434599449996886,1,1,0
D100248,26-35,338.69,72,1,morning,mon,1,0.7470421497495351,0.976276193600047,0.5816466275316376,1,1,0
D100249,26-35,815.97,62,4,afternoon,fri,0,0.301500420380113,0.24323014027468845,0.4250229672067485,0,0,1
D100250,36-50,630.92,14,4,morning,sat,0,0.2781807866371322,0.865106202628885,0.42679159587390536,0,1,0
D100251,51-65,368.86,14,4,afternoon,tue,0,0.5235108299438006,0.19604474998714286,0.5780359133920405,0,0,1
D100252,36-50,73.81,1,7,evening,fri,0,0.21827380571322139,0.6120573218822204,0.4715310009473076,0,0,1
D100253,26-35,74.06,85,1,evening,mon,1,0.7843386329561185,0.7942351860290907,0.6086731950702818,1,1,1
D100254,26-35,395.41,39,7,afternoon,wed,0,0.022511898226854465,0.5498573625688042,0.16444987050081727,0,0,1
D100255,51-65,72.9,58,2,morning,wed,1,0.8781564916484665,0.5596217123609417,0.3940486197254338,1,0,0
D100256,51-65,199.73,13,3,evening,wed,0,0.8270232877077419,0.7338058692926049,0.7599028876744295,1,1,0
D100257,18-25,321.74,20,4,afternoon,sun,1,0.8694075274821509,0.8184887464815583,0.4420817649492292,0,0,0
D100258,18-25,87.9,48,4,afternoon,mon,0,0.9016543492743927,0.5984999628332217,0.04797343634089991,1,0,0
D100259,36-50,97.34,18,1,afternoon,fri,1,0.9383303354116511,0.571077217278623,0.4771612605083469,1,0,0
D100260,18-25,224.82,55,2,night,tue,1,0.28038026361992424,0.6823013639759984,0.8135799386084999,0,1,0
D100261,51-65,385.02,83,1,afternoon,thu,0,0.9318835755773235,0.2985979405661182,0.4591254508000328,1,0,1
D100262,26-35,636.11,27,1,night,tue,0,0.16584640175729054,0.5621863005606456,0.2585820346768674,0,1,0
D100263,18-25,422.57,54,1,afternoon,sat,0,0.07788614423492991,0.620194676263911,0.08092181807879939,0,0,0
D100264,65+,261.46,82,4,morning,mon,0,0.8429146449200743,0.053878830176750284,0.4581470897116957,1,0,0
D100265,26-35,125.01,80,1,morning,mon,0,0.6980394691695252,0.29787565120748644,0.1320649005039745,1,0,0
D100266,26-35,93.33,0,4,evening,wed,1,0.311445611867852,0.915502847635636,0.6372930258699232,0,1,0
D100267,26-35,154.5,9,2,afternoon,sun,1,0.39093871560814963,0.2276773024179487,0.5431002549363632,1,0,1
D100268,18-25,353.87,88,3,evening,mon,0,0.5113779310619547,0.8095574149682886,0.2017753098453634,1,1,0
D100269,18-25,331.28,83,4,night,tue,0,0.08837575011142006,0.3228612988720028,0.1483694457806402,1,1,0
D100270,18-25,36.97,28,4,afternoon,thu,0,0.321127581240548,0.9358491367678953,0.7285272676295526,0,1,1
D100271,26-35,120.65,46,2,morning,mon,1,0.9541505845595623,0.9179294911751189,0.3141930991250955,1,0,0
D100272,18-25,723.47,51,5,evening,thu,0,0.8285781013922084,0.45409419274132085,0.14654413859073848,1,0,0
D100273,36-50,262.77,60,1,morning,wed,0,0.6707767595866764,0.4229593952724377,0.37122825198896386,1,0,0
D100274,36-50,68.35,67,4,evening,fri,0,0.5707229671112061,0.8120514033045501,0.3840892029909716,1,0,0
D100275,26-35,2039.05,33,5,evening,mon,1,0.5391542933925552,0.8089019401181551,0.4971925826504141,0,1,0
D100276,26-35,238.4,80,4,afternoon,tue,0,0.30224566286562154,0.7347424606252757,0.5704197865098363,1,1,0
D100277,36-50,345.81,5,4,afternoon,tue,1,0.22331908390482638,0.8824803814352015,0.7793813042576326,0,1,1
D100278,51-65,350.57,2,1,evening,sat,0,0.10364722636042231,0.2445820295954172,0.9522921520403189,0,1,1
D100279,51-65,175.77,86,1,morning,sat,1,0.6093720236866687,0.46384929903503935,0.21413665387801428,0,0,0
D100280,18-25,127.13,15,3,afternoon,mon,0,0.7686416823104955,0.5501748695221149,0.40685861983773575,1,0,0
D100281,26-35,1651.61,89,1,afternoon,wed,1,0.35606172821703,0.21960359526457546,0.2513931065437277,1,0,0
D100282,26-35,603.58,25,1,afternoon,fri,1,0.8564076617963636,0.799255892470378,0.899532813371701,1,1,1
D100283,26-35,512.73,32,2,morning,mon,0,0.7637218332305769,0.5200812509305773,0.4125539021572407,1,0,1
D100284,36-50,411.03,2,1,evening,mon,0,0.9372322739656536,0.600189003966357,0.08895510486994385,1,0,0
D100285,26-35,99.19,84,3,afternoon,fri,1,0.6680068986403362,0.5050592234812306,0.5718719924593286,0,0,1
D100286,18-25,772.61,32,2,afternoon,thu,0,0.4886244205962943,0.3228258605239464,0.3713782599592332,1,1,0
D100287,26-35,114.57,15,3,night,fri,1,0.6108316003444773,0.9537516308374003,0.72525370625781,0,1,1
D100288,36-50,315.75,43,0,morning,thu,1,0.7342657510079638,0.7059656726721969,0.3845693492753964,0,0,0
D100289,18-25,55.96,13,2,morning,sun,0,0.16300435576318956,0.34065293331533253,0.44964416227884474,0,1,1
D100290,51-65,38.99,71,2,evening,mon,0,0.8689794161391584,0.44487979830667457,0.45064404161909083,1,0,0
D100291,18-25,325.86,6,4,morning,tue,0,0.3757654656194717,0.9308152007436075,0.19678103337178054,0,1,0
D100292,65+,118.13,44,3,night,fri,0,0.3155436220445942,0.5448428653947208,0.7506927594060268,1,0,1
D100293,18-25,40.84,35,2,evening,sun,0,0.37749942010889714,0.5424558435332981,0.3786783155088418,1,0,1
D100294,51-65,398.04,3,1,afternoon,mon,1,0.5014790614688127,0.5522563464305736,0.8776725418379079,1,0,1
D100295,51-65,1649.24,4,1,afternoon,fri,0,0.45288593349418454,0.1947772513363581,0.5092215100567968,1,0,0
D100296,65+,854.57,46,2,afternoon,sun,1,0.6604619795993759,0.17828954579308595,0.841702484568276,1,0,1
D100297,51-65,194.11,35,3,evening,thu,0,0.476615359207294,0.28692186445805345,0.23831985639782352,1,1,0
D100298,51-65,246.65,11,3,morning,sat,0,0.8261263080072171,0.13487110423158027,0.8580620314087878,1,0,1
D100299,36-50,543.99,12,2,evening,tue,0,0.6063107987726032,0.45551809992126596,0.2587306166925485,1,1,0
D100300,51-65,671.77,72,3,evening,sat,0,0.1176872565146671,0.3290979607800286,0.7112907961481145,0,1,0
D100301,18-25,179.62,65,2,evening,thu,0,0.8102246015800828,0.5308329568526119,0.37229909671676176,1,0,0
D100302,36-50,252.34,54,3,morning,wed,1,0.7444364314439893,0.6339553038144669,0.5864583392047102,1,1,1
D100303,36-50,320.72,75,2,evening,tue,0,0.7980525991909561,0.8145028048922048,0.6111097668680101,1,1,1
D100304,51-65,402.82,6,1,evening,sat,0,0.8548449217899802,0.8825119137265415,0.11293463322436297,1,1,0
D100305,36-50,217.07,61,2,morning,sat,1,0.41485029255321304,0.5054642336467898,0.39735920173235084,1,0,1
D100306,26-35,219.63,67,5,evening,sat,1,0.3928231221815004,0.778292389812848,0.6438053850387832,0,1,0
D100307,36-50,847.13,18,1,morning,fri,0,0.8309044948503745,0.4874736907305329,0.8668198609754761,1,1,1
D100308,26-35,726.74,48,1,night,tue,0,0.8082406681228212,0.4123476594603098,0.35469388269467345,1,0,1
D100309,18-25,376.03,69,1,morning,tue,0,0.43470244256586793,0.3204945171275243,0.02922470846112666,0,0,0
D100310,36-50,1149.63,54,1,afternoon,fri,0,0.3235246230542416,0.4250595591569998,0.30757343480207444,0,1,1
D100311,26-35,172.81,22,1,evening,tue,0,0.9394021640105327,0.8973658654737136,0.3825953291763319,1,1,1
D100312,26-35,1054.35,59,0,morning,fri,0,0.27471469132483367,0.2243381552469773,0.6236626437441152,0,0,1
D100313,26-35,398.72,68,1,morning,sun,1,0.6614589523443374,0.5527137123053498,0.4824556801755126,1,0,1
D100314,26-35,4646.75,0,1,morning,sat,1,0.04187415627507081,0.24446622674153332,0.09101165384873437,0,0,1
D100315,26-35,83.66,51,2,evening,thu,0,0.7009964288401054,0.7022165450546088,0.6283102396786734,1,1,1
D100316,26-35,131.58,45,3,morning,sun,0,0.25918772821501596,0.6251042902513562,0.5220763726431827,0,1,0
D100317,36-50,356.71,33,2,evening,thu,1,0.7075617855786429,0.7774747305983907,0.3772016099538239,1,1,0
D100318,26-35,349.85,3,3,evening,thu,0,0.49141676169081133,0.9523400828395,0.5848404637044585,1,0,1
D100319,65+,1415.34,7,3,afternoon,sun,1,0.6429903558922135,0.1688363909688644,0.5950646909707493,1,0,0
D100320,65+,134.08,67,5,afternoon,wed,1,0.6320558512003812,0.15858191388228363,0.6623908179826412,1,0,1
D100321,36-50,552.49,74,3,afternoon,tue,1,0.813374364800934,0.5588639402089276,0.36752592760604996,0,0,0
D100322,26-35,696.6,37,0,night,mon,1,0.32635803393768803,0.9255991273221512,0.41824767739543367,0,1,0
D100323,36-50,461.36,84,2,evening,fri,0,0.4973429489099174,0.11056586501948633,0.6328285799753262,1,0,1
D100324,51-65,103.04,83,3,night,thu,1,0.676583610522323,0.48735066370323676,0.20026860487187492,0,0,0
D100325,36-50,868.69,59,2,evening,sat,1,0.7867531290800598,0.41118141264407476,0.778684611392199,0,0,0
D100326,51-65,739.81,52,4,evening,tue,0,0.1586338802802034,0.5488236719253456,0.5322446676747609,0,1,0
D100327,36-50,419.74,86,1,night,wed,0,0.49185280739363385,0.5216325823389165,0.31616074595693244,0,0,0
D100328,36-50,294.1,54,0,afternoon,mon,0,0.47982341908206366,0.5429160364168206,0.4505870091927879,0,1,0
D100329,26-35,299.91,84,1,night,wed,0,0.6080828952341777,0.6255404503222998,0.16722303476608188,0,1,0
D100330,51-65,227.95,88,2,morning,sun,0,0.8671234983973327,0.14896000405212778,0.14350646618849702,1,0,0
D100331,26-35,435.59,17,1,morning,sun,1,0.10825581554376186,0.8781708751763198,0.28780810773811866,0,1,0
D100332,36-50,251.65,59,2,afternoon,thu,0,0.45385862236959845,0.8034318213705988,0.08460176611355207,0,1,0
D100333,51-65,114.01,65,3,afternoon,mon,0,0.6578175781102653,0.399237810292049,0.19671572996555084,1,0,1
D100334,18-25,95.23,73,1,afternoon,sun,1,0.5533876118620358,0.5984492417832867,0.11267658962192792,1,1,0
D100335,36-50,124.36,31,4,afternoon,tue,0,0.8429908238283563,0.476805990162551,0.754272945090914,1,0,0
D100336,18-25,298.84,77,1,afternoon,mon,0,0.46104863313982375,0.7894169928407982,0.09482036185930978,0,1,0
D100337,36-50,238.83,43,1,evening,wed,0,0.5867556313161619,0.538973120728596,0.43679527079582886,0,0,0
D100338,18-25,297.02,34,1,afternoon,sun,0,0.23102309042817123,0.34924757135636003,0.6341081428071924,1,0,1
D100339,65+,384.03,14,3,afternoon,sat,1,0.3461418112244672,0.6968941676530516,0.895247822321928,0,1,1
D100340,18-25,139.13,28,1,evening,wed,0,0.4120921927235338,0.5104650365764694,0.27852391286435935,0,0,1
D100341,65+,915.16,87,5,evening,thu,0,0.17994720205620376,0.22034922982113167,0.47645493066635497,1,0,0
D100342,51-65,192.3,64,1,evening,mon,1,0.831198471303451,0.13363803988363643,0.694304702972413,1,0,0
D100343,36-50,165.66,65,0,afternoon,tue,1,0.7587045319327239,0.6623800579101327,0.9303109584613289,0,0,1
D100344,51-65,377.72,80,4,morning,fri,0,0.2781800149362425,0.26422386706351103,0.5964085241217684,0,0,1
D100345,51-65,46.86,24,2,night,wed,0,0.30692418266552607,0.09324877532997057,0.74790027198831,0,0,0
D100346,65+,120.12,59,2,morning,sun,1,0.4318244871595057,0.45830201520549635,0.974386263667632,0,0,1
D100347,26-35,591.68,33,1,evening,thu,0,0.45214151292126126,0.3621209896190788,0.43762667905172753,0,0,0
D100348,36-50,51.23,76,0,afternoon,sat,0,0.43469605240831516,0.4570051580610109,0.7342753695841386,1,0,1
D100349,18-25,669.02,38,1,afternoon,sat,0,0.5756965668879314,0.5043441033712542,0.4356427142255277,1,0,0
D100350,36-50,953.39,76,2,evening,thu,0,0.799146460232602,0.09512491732866747,0.4918215911984369,1,0,0
D100351,26-35,175.47,67,3,afternoon,sun,0,0.1897379020674085,0.23649546715251676,0.15429226351780595,0,0,0
D100352,36-50,318.18,69,1,morning,sun,1,0.869681633277526,0.26754793793134607,0.25928700751184186,1,0,1
D100353,36-50,669.93,83,1,evening,wed,1,0.8093815060251823,0.7528554098394838,0.37043965690179914,1,0,1
D100354,36-50,160.76,71,1,morning,tue,0,0.6747549096012283,0.6852960766696168,0.6666726047614373,1,1,1
D100355,36-50,534.32,28,2,afternoon,fri,1,0.941120871532504,0.9532453354607546,0.7633950646297419,1,1,0
D100356,51-65,133.75,46,0,afternoon,mon,1,0.7755011865089422,0.4813931081631893,0.9015885591996093,0,0,0
D100357,51-65,159.2,42,1,afternoon,fri,1,0.8523008040610084,0.45611964071806993,0.6708833980411211,1,1,1
D100358,36-50,119.18,5,1,evening,thu,1,0.8844049390632057,0.7933263155645517,0.7421623780937378,1,1,0
D100359,36-50,333.08,53,1,afternoon,sat,1,0.7234478305501733,0.46774417131526147,0.6976611338710523,1,1,1
D100360,65+,693.79,39,2,afternoon,mon,0,0.6355481462678401,0.1909719528156,0.6116674710195702,0,0,0
D100361,18-25,207.33,35,4,afternoon,fri,0,0.4723194915204976,0.6770811601474853,0.24715316029309256,0,1,0
D100362,18-25,77.94,9,2,evening,thu,0,0.7456349052101794,0.8854635666952364,0.09918983805723164,1,1,0
D100363,18-25,92.35,45,1,morning,mon,1,0.4755474843117824,0.28236509507023116,0.4185807145126945,0,0,1
D100364,36-50,349.02,52,6,night,thu,1,0.2966399643793984,0.3084679693945916,0.5061186772476732,1,0,1
D100365,26-35,1286.53,9,5,afternoon,fri,1,0.3085284232100579,0.2913237648368123,0.7293472674751436,0,1,1
D100366,51-65,348.75,57,1,afternoon,wed,1,0.6466741098425891,0.4972075209790895,0.8783781996823237,1,1,1
D100367,36-50,172.74,15,1,evening,fri,1,0.9464475257808584,0.8222635377610709,0.6398483908883541,1,1,1
D100368,26-35,487.63,13,2,afternoon,wed,0,0.49177463337619093,0.8833523008651087,0.857166719635229,0,1,1
D100369,51-65,197.25,36,0,evening,fri,0,0.8564634119739422,0.4074239426315979,0.6154536677860507,1,1,0
D100370,51-65,174.08,35,1,night,tue,1,0.7324244372485105,0.6028885504953433,0.8753130076656801,1,1,1
D100371,26-35,103.27,82,0,evening,tue,0,0.505733228380695,0.19307106838032917,0.3313851740703721,0,0,1
D100372,26-35,869.23,6,2,afternoon,mon,1,0.8963735133067541,0.5607112253711999,0.21450005037121506,1,0,0
D100373,26-35,24.9,31,3,evening,mon,1,0.8780744568107232,0.8134712693169072,0.3905519174379367,1,0,0
D100374,26-35,501.74,66,2,afternoon,mon,0,0.4896098895629935,0.2117700299870256,0.7185829454806767,0,1,1
D100375,18-25,161.2,22,5,evening,tue,1,0.5937901043117982,0.9335962300017334,0.36981100959636454,1,1,0
D100376,65+,169.13,88,0,morning,sat,0,0.5120231401266123,0.35094087373991284,0.5189957678005372,0,0,1
D100377,26-35,1122.24,66,0,morning,tue,1,0.16954933056279672,0.3900405054783634,0.4346111756671408,0,0,1
D100378,26-35,128.67,85,2,afternoon,wed,1,0.42189694242632203,0.2716443935944335,0.3556310771745822,1,1,0
D100379,36-50,132.68,85,2,morning,tue,0,0.6895074935673048,0.23521513185279885,0.7223660306849007,1,0,0
D100380,36-50,217.6,9,1,evening,wed,1,0.5088523860167612,0.5283843929631613,0.9241743874857002,0,0,1
D100381,65+,355.12,41,3,morning,tue,0,0.3241607648737482,0.10627688899443395,0.6526368387815028,1,0,1
D100382,51-65,164.4,67,2,morning,wed,0,0.4756277206464783,0.11464398746662503,0.6679116736854351,0,1,0
D100383,36-50,59.35,0,1,evening,mon,0,0.9909108054866863,0.629439370457808,0.7443072939814187,1,1,1
D100384,26-35,112.27,40,1,afternoon,thu,1,0.8711192440057794,0.8883291154407066,0.5406287614126857,1,0,0
D100385,65+,775.26,61,1,night,tue,1,0.7233746863634782,0.1865398943259237,0.5252453203723841,0,0,0
D100386,36-50,261.73,71,2,afternoon,fri,0,0.3840020422440355,0.5571032706827757,0.3110692187887479,1,1,0
D100387,65+,367.23,37,3,morning,sun,1,0.6821965479562466,0.297100805034485,0.8305747949172932,1,0,1
D100388,18-25,193.39,77,2,morning,thu,1,0.1391560206324405,0.82462072211286,0.5230151982633442,0,1,1
D100389,51-65,135.16,60,3,afternoon,thu,1,0.6293847719411435,0.3022011298671221,0.20157753927466882,1,0,0
D100390,36-50,1107.45,4,1,morning,sat,0,0.6620507936131986,0.5563359990316772,0.3249239969984372,1,1,1
D100391,18-25,206.57,24,1,evening,wed,0,0.24660369217036923,0.7804389037983374,0.1917066551557097,0,1,0
D100392,36-50,164.18,84,0,morning,mon,0,0.725106689037063,0.7868608424118496,0.6628899939377407,1,1,1
D100393,36-50,656.24,0,3,night,sat,1,0.6785475008464635,0.7177009084162751,0.400032431856097,0,0,0
D100394,18-25,127.72,9,2,afternoon,fri,0,0.43969081767934376,0.8173698168989044,0.25310194609823183,1,1,0
D100395,36-50,143.27,31,2,evening,thu,0,0.5195754179347533,0.2091621788137367,0.3277132757683865,0,0,1
D100396,51-65,246.96,89,1,morning,wed,1,0.4749037169474901,0.31701057388114023,0.8027629923152417,0,0,1
D100397,26-35,244.75,63,1,morning,mon,0,0.46387962623041235,0.3844610880397041,0.6222120124239489,0,0,1
D100398,36-50,309.1,13,2,afternoon,thu,1,0.7463293833037997,0.4945992364393835,0.7127155915551749,0,0,1
D100399,26-35,1607.61,35,5,afternoon,thu,1,0.4932875247498846,0.5538938534538894,0.6863067366151957,0,1,1
D100400,26-35,331.17,84,3,evening,thu,0,0.33378043875144225,0.5627358453807771,0.6466534484634922,0,1,0
D100401,65+,28.78,19,1,afternoon,wed,0,0.9372698615386168,0.5394051392427258,0.24100247731310787,1,0,1
D100402,51-65,328.22,51,2,afternoon,tue,0,0.9004404118495076,0.7359196383087975,0.6828101053325404,1,1,1
D100403,18-25,253.18,41,1,night,thu,0,0.43782757951059015,0.7729671222111063,0.2618403777710645,1,0,1
D100404,65+,254.45,68,1,afternoon,fri,0,0.4754492256530227,0.10220379582682963,0.3141694699166964,0,0,0
D100405,51-65,305.32,67,6,morning,tue,0,0.28827037271093364,0.3227843810856097,0.3978104971648418,0,1,1
D100406,26-35,238.46,74,2,afternoon,mon,0,0.6112621765623149,0.702607009250397,0.5382727963053566,0,1,0
D100407,51-65,233.38,10,1,afternoon,thu,0,0.8312497321529466,0.8378285759072384,0.8732017885677537,1,1,1
D100408,18-25,424.85,40,0,afternoon,mon,1,0.6023550896350184,0.7766396430822904,0.15722871856506518,1,1,0
D100409,65+,150.22,62,2,evening,tue,0,0.49042628814099404,0.28266507895363513,0.7836550885786757,1,0,1
D100410,36-50,104.28,37,0,evening,fri,1,0.8934191389849934,0.893123485038621,0.9270544843088822,1,1,1
D100411,36-50,3719.72,60,2,evening,wed,1,0.14791349844038537,0.2515677345557132,0.7957057178760665,0,0,1
D100412,18-25,128.47,57,4,morning,thu,1,0.3694607164112924,0.30535992195903844,0.016082723687058747,0,0,0
D100413,51-65,267.77,33,3,morning,fri,1,0.7432533150793661,0.14798965676218861,0.9557550237259302,1,0,1
D100414,18-25,63.68,9,1,evening,tue,0,0.5104821051301859,0.9677882035107249,0.627397172980798,1,0,1
D100415,26-35,271.73,87,0,morning,tue,0,0.3296775676323178,0.15918148303987717,0.04030674643314582,1,0,0
D100416,18-25,105.65,74,1,afternoon,wed,0,0.4861734344950439,0.5980318741701794,0.16420735215232135,0,0,0
D100417,51-65,164.31,80,3,afternoon,wed,0,0.38816269327226327,0.5636355525641882,0.8013666014845499,1,0,1
D100418,26-35,626.76,26,3,evening,thu,1,0.4734014897226125,0.2825740395070087,0.5724197606219934,1,0,1
D100419,65+,374.21,28,1,morning,mon,0,0.8336556457073792,0.16230910797764936,0.5260502383970885,1,0,0
D100420,36-50,408.12,29,1,night,thu,0,0.43575708247733347,0.21151313234919544,0.48792158523880086,1,0,1
D100421,18-25,49.7,2,1,afternoon,fri,1,0.9613689555519829,0.9804728358148401,0.6467127815113756,1,1,0
D100422,18-25,1278.2,15,3,night,sat,1,0.38686306435964807,0.9406727273758678,0.2722539623829078,0,1,0
D100423,18-25,83.71,27,3,afternoon,thu,1,0.43782360351847316,0.651258713415748,0.42407042052721444,1,0,1
D100424,36-50,968.46,88,3,evening,fri,0,0.709173095708465,0.44243733973421945,0.589432469005053,0,0,1
D100425,51-65,613.63,18,0,afternoon,sat,0,0.43727835531420906,0.5412427957735982,0.37004132803299045,0,0,0
D100426,26-35,411.41,45,0,evening,sat,0,0.925579539439126,0.5339651025458804,0.11733281523608259,1,0,0
D100427,51-65,113.35,49,0,afternoon,thu,1,0.8408307387936408,0.20992741044518906,0.5102329104184066,1,0,1
D100428,18-25,280.46,32,0,evening,thu,1,0.8224056862651512,0.9844209465605764,0.2457448638437125,1,1,0
D100429,51-65,160.16,82,2,evening,sun,1,0.6633798995547926,0.08671531281294186,0.46568704253651,1,0,0
D100430,65+,251.17,8,3,evening,sat,0,0.6757652804420713,0.4211864871620371,0.24149379999845472,1,1,0
D100431,51-65,195.41,78,2,afternoon,tue,1,0.6342670556067476,0.30567954631494987,0.6907861904353244,0,0,0
D100432,36-50,39.07,66,4,afternoon,thu,0,0.3467084229674824,0.6932603741120629,0.6494259690092297,1,0,1
