debtor_id,debt_amount,days_since_last_contact,prior_contact_attempts,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post,age_18-25,age_26-35,age_36-50,age_51-65,age_65+,tod_afternoon,tod_evening,tod_morning,tod_night,dow_fri,dow_mon,dow_sat,dow_sun,dow_thu,dow_tue,dow_wed,is_weekend_contact,log_debt_amount,contact_intensity
D102284,74.16,86,3,1,0.4366408350722863,0.8927082609296788,0.8837293371886386,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,4.319619174545265,0.034482758620689655
D102594,3041.41,86,4,0,0.0355191849983676,0.3720959900785727,0.1038949461129437,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,8.020405243487428,0.04597701149425287
D102623,185.82,86,0,0,0.7373396211098314,0.0651218496287276,0.1008184947773202,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,5.230145586444703,0.0
D102450,686.88,86,3,1,0.6469777666198138,0.2389367135168031,0.6307841319195114,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,6.5336144041159985,0.034482758620689655
D103963,205.3,86,4,1,0.3367679809238362,0.6501611515946963,0.7571279129529926,1,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.329331420077207,0.04597701149425287
D100823,188.18,86,4,0,0.4160135971816618,0.4827874268198423,0.0840709525135351,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.242698942785024,0.04597701149425287
D103931,199.57,86,2,1,0.5950771332956757,0.2287556277376168,0.1738409558570251,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,5.301163312997955,0.022988505747126436
D102372,406.29,86,0,0,0.5377613546558682,0.2699118137577641,0.5417354511612814,0,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,6.009525462425637,0.0
D101264,165.88,86,3,0,0.2507385063433491,0.1150750037906997,0.3593330050797907,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,5.117274991252462,0.034482758620689655
D101511,82.29,86,4,0,0.3866325562851639,0.5897572224978214,0.4946527303015523,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,4.42232849394725,0.04597701149425287
D101512,571.73,86,6,0,0.4426357386178008,0.4210297751950789,0.3140985154671273,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,6.350414401474677,0.06896551724137931
D102757,192.81,86,0,0,0.1987777095690875,0.1871946186185882,0.2495355056259603,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,5.2668782977126565,0.0
D103767,77.15,86,1,1,0.9553013680610948,0.5090091271571252,0.8776483098625962,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,4.358630056867486,0.011494252873563218
D103893,585.9,86,4,0,0.4887525107617428,0.4997837007426172,0.2327244497685955,0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.374854447564289,0.04597701149425287
D103786,510.93,86,4,1,0.5889791562935879,0.4471325831207181,0.9190877094649323,1,0,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1,6.238187896942647,0.04597701149425287
D103892,405.88,86,1,1,0.4249237766373942,0.8398140894957926,0.7885722380503822,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,6.008518301673809,0.011494252873563218
D103876,89.63,86,5,0,0.5722134677301425,0.2181969822019111,0.3119865666816868,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,4.50678528406669,0.05747126436781609
D100653,126.39,86,1,0,0.7384114747705665,0.8230559997214547,0.1320463414763945,0,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,4.847253247121696,0.011494252873563218
D100137,213.92,86,3,0,0.5096132929744274,0.4658199952000511,0.2583917675520147,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.37026586586062,0.034482758620689655
D102896,447.61,86,3,0,0.4439564626020768,0.3461868895932529,0.5904796167938103,0,1,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0,6.10615391341144,0.034482758620689655
D102039,109.98,86,1,1,0.9648690989780636,0.95065935956783,0.4510983227813694,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,4.709350004897755,0.011494252873563218
D102047,275.01,86,3,0,0.109493001053186,0.5239665333715992,0.1720873881078382,0,1,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.620437096944849,0.034482758620689655
D103129,116.98,86,6,1,0.1082565049598404,0.0397399118528321,0.7793044197159799,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,4.770515118574929,0.06896551724137931
D103161,354.07,86,2,1,0.6917724039933738,0.3324825624860407,0.7283643599542077,0,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,5.872314953135976,0.022988505747126436
D103139,470.37,86,0,0,0.4110124611524631,0.4257808831488742,0.1749194657898934,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.1556433482562865,0.0
D101667,227.16,86,2,0,0.4276533436735039,0.4245402296074835,0.5300969464060779,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.430047137225931,0.022988505747126436
D101651,73.04,86,5,0,0.7004797704617065,0.0391243203744051,0.2385429247828871,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4.304605487705297,0.05747126436781609
D101008,51.62,86,2,1,0.3171156526197484,0.6890736843660443,0.7934586642524863,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,3.9630962756121466,0.022988505747126436
D101663,179.6,86,1,0,0.2639403956815644,0.1363280885447449,0.6004944241076852,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,5.196284640982885,0.011494252873563218
D100974,139.01,86,2,0,0.2203835748835381,0.6441341821854817,0.4974609946213557,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,4.941713848629834,0.022988505747126436
D102146,224.36,86,2,1,0.6695211545142854,0.8106664859906075,0.0914396020320423,1,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,5.417699123568117,0.022988505747126436
D103590,154.14,86,3,1,0.3001769558016477,0.3696515048700398,0.8991559728087828,0,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,5.044327935062725,0.034482758620689655
D102844,119.28,86,0,0,0.3945958361800168,0.6569876352150771,0.6914534871506925,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,4.789822358120328,0.0
D102960,66.81,86,1,0,0.865274510624519,0.3497478385629055,0.6261353342004768,1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,4.216709676695751,0.011494252873563218
D102230,216.41,86,4,0,0.5939107920257274,0.8284108958056232,0.4531782733761768,1,1,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.381784971789299,0.04597701149425287
D102199,2211.4,86,1,0,0.1550257399126516,0.5840065871270289,0.1385261799145214,0,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,7.701833178120523,0.011494252873563218
D102861,69.51,86,3,0,0.414776554049819,0.7917738677318992,0.3928157488471925,0,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,4.25575454373095,0.034482758620689655
D100158,116.55,86,4,0,0.5748423455337702,0.3099411704087026,0.4609438382303278,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.766863774986079,0.04597701149425287
D103297,117.51,86,2,1,0.3333108372950578,0.3727886988632636,0.8999500812550325,0,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,4.774997345200357,0.022988505747126436
D100215,337.32,86,3,0,0.667764921915328,0.1957095971603621,0.7816271596214762,1,0,1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,5.8239921931642336,0.034482758620689655
D101026,172.91,86,2,0,0.8077868744306377,0.2356202733725129,0.6915811746769156,1,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,5.158537924019751,0.022988505747126436
D100460,216.26,86,6,0,0.4090034058893959,0.3612228167762797,0.3604337387332205,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,5.381094793005605,0.06896551724137931
D103560,279.8,86,2,1,0.76679248620888,0.6624391881341672,0.2728861678977234,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.637642672151656,0.022988505747126436
D101740,58.34,86,5,0,0.4650872584115888,0.4204485113894118,0.4384099399841408,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,4.083283614862676,0.05747126436781609
D103475,165.6,86,0,0,0.8957201945254607,0.3182867341316414,0.3195084863261504,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,5.115595729732743,0.0
D100327,419.74,86,1,0,0.4918528073936338,0.5216325823389165,0.3161607459569324,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,6.0420150657058835,0.011494252873563218
D103330,1279.18,86,2,0,0.2695615321591203,0.1966764196673311,0.2705199388840465,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,7.154755972026894,0.022988505747126436
D100279,175.77,86,1,1,0.6093720236866687,0.4638492990350393,0.2141366538780142,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,5.174849452547792,0.011494252873563218
D103992,152.39,86,1,0,0.1944712604743376,0.6180204494673137,0.3593092542219364,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,5.0329836977600175,0.011494252873563218
D101361,124.24,86,2,0,0.6455410245912141,0.521865619385641,0.2787310413389305,1,1,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,4.830231896458205,0.022988505747126436
D101451,216.93,86,1,0,0.5854258085092349,0.6419325094408821,0.1451962160532214,0,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.3841739103077195,0.011494252873563218
D101423,350.4,86,4,0,0.3375288112893055,0.4866222281377222,0.1606334533025957,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.861925175752996,0.04597701149425287
D100021,123.97,85,2,1,0.6179439778091275,0.8068177736199011,0.3169627340091103,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.828073708497692,0.023255813953488372
D100010,298.64,85,1,1,0.6074596405677798,0.8490519808637044,0.4971411688603538,1,1,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,5.702581754079682,0.011627906976744186
D100038,794.03,85,4,1,0.038902565082543,0.4882274951055232,0.5174733753920663,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,6.678379849791409,0.046511627906976744
D102646,135.38,85,2,0,0.4228597340624896,0.5031807005029096,0.1021060341335936,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,4.9154451070925065,0.023255813953488372
D101425,1117.46,85,2,0,0.1424037802016005,0.3063705912353505,0.4027179120857303,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,7.019708018109209,0.023255813953488372
D102756,128.12,85,4,1,0.2609928476368942,0.4411437592303908,0.7875138736132151,0,1,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,4.860742204521639,0.046511627906976744
D101254,1048.02,85,2,0,0.2607910089026673,0.5999083750839146,0.3197555686564953,1,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,6.955611673991478,0.023255813953488372
D100709,99.24,85,1,1,0.9272682439883524,0.4683544287675334,0.3767068868354315,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,4.607567310587813,0.011627906976744186
D102679,316.3,85,1,1,0.4148003131616656,0.8658329820260348,0.1849716749417819,1,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,5.75984769858915,0.011627906976744186
D102760,221.12,85,1,0,0.3980966015286525,0.1161911889770537,0.2697321182070485,1,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,5.403217776373406,0.011627906976744186
D102357,87.16,85,0,1,0.786749552524699,0.339323105499946,0.2749925849661099,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.479153345404605,0.0
D102779,92.05,85,2,1,0.6671785387284084,0.5076656635982768,0.1146681804768764,1,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,4.5331369830882595,0.023255813953488372
D101336,632.36,85,0,0,0.6112266455728717,0.4063983422388949,0.5248437171643598,1,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,6.451038980863179,0.0
D100852,287.51,85,3,1,0.3953364247636085,0.3016955057924432,0.9113365412080562,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,5.6647297473925,0.03488372093023256
D102432,196.42,85,6,1,0.7608167894969792,0.2175195859336836,0.4389146417326418,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.285333438989742,0.06976744186046512
